Date,HLN,JNJ,KMB,KVUE,SPY,XLP
2026-01-06,10.270000457763672,203.70706176757812,96.44869995117188,16.559825897216797,689.92578125,77.03638458251953
2026-01-07,10.050000190734863,206.39279174804688,96.36967468261719,16.549938201904297,687.701904296875,76.1911392211914
2026-01-08,10.039999961853027,204.6619873046875,97.6636962890625,16.797100067138672,687.632080078125,78.0009536743164
2026-01-09,9.90999984741211,203.30918884277344,96.72528076171875,16.638916015625,692.1796264648438,78.8064193725586
2026-01-12,9.789999961853027,208.6110076904297,97.07100677490234,16.80698585510254,693.2666625976562,79.73121643066406
2026-01-13,9.819999694824219,212.5202178955078,97.52540588378906,16.81687355041504,691.8804931640625,80.656005859375
2026-01-14,9.949999809265137,217.39430236816406,97.94027709960938,16.92562484741211,688.479736328125,81.76974487304688
2026-01-15,9.770000457763672,218.40892028808594,99.18490600585938,17.064035415649414,690.3546142578125,81.9089584350586
2026-01-16,9.829999923706055,217.50372314453125,98.10820007324219,17.004716873168945,689.7761840820312,81.6504135131836
2026-01-20,10.130000114440918,217.0561065673828,100.24185180664062,17.390287399291992,675.7345581054688,81.89900970458984
2026-01-21,10.239999771118164,216.85716247558594,98.7996597290039,17.18267059326172,683.5332641601562,81.97856903076172
2026-01-22,10.329999923706055,217.33462524414062,100.94318389892578,17.548471450805664,687.103515625,81.80950927734375
2026-01-23,10.460000038146973,218.97589111328125,100.98269653320312,17.597902297973633,687.352783203125,82.44593811035156
2026-01-26,10.369999885559082,220.3187713623047,99.90599822998047,17.439720153808594,690.84326171875,82.31665802001953
2026-01-27,10.420000076293945,223.25315856933594,99.41209411621094,17.30130958557129,693.5957641601562,82.69453430175781
2026-01-28,10.3100004196167,226.5158233642578,98.32551574707031,17.143125534057617,693.5259399414062,81.85923767089844
2026-01-29,10.300000190734863,226.0880889892578,97.45626068115234,17.004716873168945,692.1497192382812,81.67029571533203
2026-01-30,10.470000267028809,226.0482940673828,98.77002716064453,17.202444076538086,690.0853271484375,83.0425796508789
2026-02-02,10.5600004196167,229.52980041503906,98.28600311279297,17.18267059326172,693.5159912109375,84.02703094482422
2026-02-03,10.489999771118164,231.86737060546875,99.5405044555664,17.390287399291992,687.6520385742188,85.38936614990234
2026-02-04,10.779999732971191,233.23011779785156,101.95073699951172,17.805519104003906,684.3211059570312,86.50309753417969
2026-02-05,10.859999656677246,236.53256225585938,102.98793029785156,17.864837646484375,675.7744750976562,86.43348693847656
2026-02-06,10.979999542236328,238.72093200683594,103.05707550048828,17.924156188964844,688.739013671875,87.44778442382812
2026-02-09,10.880000114440918,237.37806701660156,103.42255401611328,17.973588943481445,692.0599975585938,86.94063568115234
2026-02-10,11.039999961853027,237.08961486816406,104.5881576538086,18.11199951171875,690.2349243164062,86.66220092773438
2026-02-11,11.15999984741211,239.58633422851562,106.28717803955078,18.540000915527344,690.075439453125,87.90520477294922
2026-02-12,11.15999984741211,243.25682067871094,106.93912506103516,18.549999237060547,679.41455078125,88.7106704711914
2026-02-13,11.199999809265137,242.16262817382812,108.0750961303711,18.700000762939453,679.8931884765625,89.00899505615234
2026-02-17,11.229999542236328,242.04327392578125,106.2081527709961,18.40999984741211,680.9901733398438,87.7063217163086
2026-02-18,11.220000267028809,243.6945037841797,108.55912017822266,18.8799991607666,684.4208374023438,87.5472183227539
2026-02-19,11.109999656677246,245.60433959960938,107.35400390625,18.65999984741211,682.61572265625,87.17929077148438
2026-02-20,11.270000457763672,241.2077178955078,107.68984985351562,18.719999313354492,687.5523071289062,87.39805603027344
2026-02-23,11.079999923706055,244.5399932861328,109.16167449951172,18.950000762939453,680.531494140625,88.47201538085938
2026-02-24,11.079999923706055,246.27999877929688,109.75435638427734,19.010000228881836,685.4779052734375,89.23770141601562
2026-02-25,10.4399995803833,245.1699981689453,107.87753295898438,18.770000457763672,691.26220703125,88.51179504394531
2026-02-26,10.760000228881836,243.47000122070312,109.03325653076172,19.0,687.422607421875,88.36263275146484
2026-02-27,11.069999694824219,248.42999267578125,110.08032989501953,19.1200008392334,684.1216430664062,89.50619506835938
2026-03-02,10.869999885559082,248.55999755859375,108.40106201171875,18.889999389648438,684.5106201171875,88.21347045898438
2026-03-03,10.609999656677246,246.75,103.36328887939453,18.149999618530273,678.4771118164062,87.24889373779297
2026-03-04,10.470000267028809,245.3000030517578,103.45219421386719,18.190000534057617,683.2639770507812,86.67214965820312
2026-03-05,10.329999923706055,239.6300048828125,103.6300048828125,18.25,679.4544067382812,84.93194580078125
2026-03-06,10.279999732971191,240.39999389648438,104.58000183105469,18.389999389648438,670.5487060546875,85.29986572265625
2026-03-09,10.260000228881836,242.58999633789062,102.8499984741211,18.15999984741211,676.4227294921875,85.48880767822266
2026-03-10,10.170000076293945,243.7100067138672,101.70999908447266,17.959999084472656,675.3356323242188,85.24020385742188
2026-03-11,10.0,242.99000549316406,100.04000091552734,17.649999618530273,674.4879760742188,84.11652374267578
2026-03-12,10.069999694824219,242.0399932861328,97.81999969482422,17.389999389648438,664.2459106445312,83.77843475341797
2026-03-13,10.029999732971191,241.52000427246094,98.83999633789062,17.489999771118164,660.4862060546875,84.26568603515625
2026-03-16,10.460000038146973,243.19000244140625,100.26000213623047,17.709999084472656,667.2078857421875,84.50434875488281
2026-03-17,10.600000381469727,238.11000061035156,100.4800033569336,17.770000457763672,668.9630126953125,84.22591400146484
2026-03-18,10.3100004196167,237.27999877929688,98.72000122070312,17.510000228881836,659.6285400390625,82.17744445800781
2026-03-19,10.229999542236328,237.60000610351562,98.58000183105469,17.43000030517578,658.0029907226562,81.51119232177734
2026-03-20,10.069999694824219,235.3699951171875,98.19999694824219,17.399999618530273,648.5700073242188,80.83499908447266
2026-03-23,9.930000305175781,235.4199981689453,99.44999694824219,17.600000381469727,655.3800048828125,81.18000030517578
2026-03-24,9.699999809265137,235.27000427246094,98.91999816894531,17.549999237060547,653.1799926757812,81.11000061035156
2026-03-25,9.739999771118164,239.92999267578125,99.36000061035156,17.65999984741211,656.8200073242188,81.51000213623047
2026-03-26,9.75,239.24000549316406,98.8499984741211,17.56999969482422,645.0900268554688,81.13999938964844
2026-03-27,9.800000190734863,240.4499969482422,98.66000366210938,17.520000457763672,634.0900268554688,81.77999877929688
2026-03-30,10.0,242.49000549316406,96.3499984741211,17.239999771118164,631.969970703125,81.87999725341797
2026-03-31,10.010000228881836,244.44000244140625,96.47000122070312,17.239999771118164,650.3400268554688,81.9800033569336
2026-04-01,9.970000267028809,244.1199951171875,97.56999969482422,17.3799991607666,655.239990234375,81.45999908447266
